,Date,Open,High,Low,Close,Volume,target,s_moving_average,varSMA,l_moving_average,varLMA,autocorrelation,varACR,CRTDR,varSTR,delta,rsi,varRSIbinary,varRSItertiary
2990,2003-07-03,99.3,99.8,97.9,98.62,29754100.0,1,98.501666666666665,1,96.170588235294133,1,-0.78491796208935438,-1,0.37894736842105375,-1,-0.6799999999999926,54.296960419855637,1,0
2989,2003-07-07,99.65,100.9,99.35,100.7,30225500.0,1,98.818333333333328,1,96.337647058823535,1,-0.78957996853166723,-1,0.870967741935483,1,1.0499999999999972,55.804609854091701,1,0
2988,2003-07-08,100.6,101.29,100.17,101.15,30409200.0,1,99.399999999999991,1,96.529607843137256,1,-0.85739165972351183,-1,0.875,-1,0.5500000000000114,54.63137996219276,1,0
2987,2003-07-09,100.77,101.4,100.03,100.58,34785700.0,1,99.891666666666666,1,96.732549019607831,1,-0.58592536553252894,-1,0.4014598540145951,1,-0.18999999999999773,57.1994062345373,1,0
2986,2003-07-10,100.06,100.1,98.04,99.3,48820000.0,1,100.02,-1,96.879803921568637,1,-0.75808033949063935,-1,0.6116504854368924,-1,-0.7600000000000051,58.221876907708484,1,0
2985,2003-07-11,99.2,100.45,99.15,100.24,35476100.0,1,100.09833333333334,1,97.040784313725496,1,-0.95368131563352865,-1,0.838461538461532,1,1.039999999999992,57.423222668401053,1,0
2984,2003-07-14,101.2,101.9,99.61,100.73,41341300.0,1,100.45,1,97.213725490196083,1,-0.40177068103464314,-1,0.48908296943231505,1,-0.46999999999999886,57.08743323025017,1,0
2983,2003-07-15,101.11,101.55,99.95,100.51,39513900.0,1,100.41833333333335,1,97.38254901960785,1,0.15089211323737506,-1,0.35000000000000264,1,-0.5999999999999943,57.974076400388249,1,0
2982,2003-07-16,101.08,101.1,99.23,99.92,37315500.0,1,100.21333333333332,-1,97.514117647058825,1,0.34396553686719544,-1,0.36898395721925203,-1,-1.1599999999999966,51.903435468895061,1,0
2981,2003-07-17,99.0,99.98,98.16,98.5,47246500.0,-1,99.866666666666674,-1,97.621372549019611,1,0.47437372401508454,-1,0.18681318681318793,1,-0.5,51.190476190476183,1,0
2980,2003-07-18,98.84,99.8,98.46,99.51,34602900.0,-1,99.901666666666685,-1,97.731176470588252,1,0.9391806058548442,1,0.7835820895522453,-1,0.6700000000000017,49.11285455642728,-1,0
2979,2003-07-21,99.46,99.49,97.85,98.28,34285700.0,-1,99.575000000000003,-1,97.827058823529413,1,0.58159139507621471,1,0.2621951219512236,1,-1.1799999999999926,50.253180190193937,1,0
2978,2003-07-22,98.74,99.41,97.91,99.17,48530400.0,-1,99.314999999999998,-1,97.958823529411774,1,0.29623208960790132,-1,0.8400000000000034,1,0.4300000000000068,48.399348887683196,-1,0
2977,2003-07-23,99.35,99.47,98.28,99.24,36474400.0,-1,99.103333333333339,1,98.066862745098035,1,0.048097650459719192,-1,0.8067226890756265,-1,-0.10999999999999943,50.942318675042905,1,0
2976,2003-07-24,99.4,100.34,98.37,98.49,39123200.0,-1,98.864999999999995,-1,98.137647058823518,1,0.22832749980634859,-1,0.060913705583751476,1,-0.9100000000000108,52.83896990381637,1,0
2975,2003-07-25,98.73,100.33,98.04,100.23,40449600.0,-1,99.15333333333335,1,98.245882352941152,1,-0.083783936481489088,-1,0.95633187772926,1,1.5,56.038983640793624,1,0
2974,2003-07-28,100.35,100.98,99.67,99.86,33738900.0,1,99.211666666666659,1,98.350784313725455,1,0.02208421793308327,-1,0.14503816793892932,-1,-0.4899999999999949,56.424990830174877,1,0
2973,2003-07-29,100.2,100.28,98.68,99.4,52226100.0,1,99.398333333333326,1,98.434901960784302,1,0.21187196078497172,-1,0.4500000000000009,1,-0.7999999999999972,57.550816810076128,1,0
2972,2003-07-30,99.58,99.8,98.93,99.16,27294400.0,-1,99.396666666666661,-1,98.51901960784312,1,0.35608267649583558,-1,0.2643678160919452,1,-0.4200000000000017,58.248138331440188,1,0
2971,2003-07-31,99.16,100.94,99.0,99.39,51954800.0,1,99.421666666666667,-1,98.651176470588211,1,0.11490699041510016,-1,0.20103092783505208,1,0.23000000000000398,55.54958344531051,1,0
2970,2003-08-01,99.55,99.62,98.24,98.51,48064300.0,-1,99.424999999999997,-1,98.769803921568638,-1,-0.94394418194537522,-1,0.1956521739130495,-1,-1.039999999999992,54.024691358024818,1,0
2969,2003-08-04,98.68,99.0,97.0,98.51,53612700.0,-1,99.138333333333321,-1,98.884705882352932,-1,-0.9087357814723227,-1,0.7550000000000026,-1,-0.1700000000000017,55.420466058764035,1,0
2968,2003-08-05,98.48,98.76,96.34,96.42,57781200.0,-1,98.564999999999998,-1,98.940588235294129,-1,-0.28408761955530953,-1,0.033057851239668694,1,-2.0600000000000023,50.433591967138419,1,0
2967,2003-08-06,96.75,98.06,96.42,96.98,48591200.0,-1,98.161666666666676,-1,99.003725490196075,-1,-0.10929880032539914,-1,0.3414634146341476,-1,0.23000000000000398,48.555187115111416,-1,0
2966,2003-08-07,96.87,98.07,96.76,98.0,41531400.0,-1,97.968333333333348,1,99.054705882352934,-1,0.75792332647381866,1,0.9465648854961879,-1,1.1299999999999955,49.503076194983478,-1,0
2965,2003-08-08,98.13,98.55,97.76,98.28,26660100.0,-1,97.783333333333346,1,99.105882352941165,-1,-0.0090355708575816096,-1,0.6582278481012674,1,0.15000000000000568,46.87039270875227,-1,0
2964,2003-08-11,98.41,99.04,97.84,98.65,34120900.0,-1,97.806666666666672,1,99.169215686274512,-1,-0.74748174933688905,-1,0.6750000000000003,1,0.2400000000000091,42.890073476444506,-1,0
2963,2003-08-12,98.9,99.65,98.42,99.55,42219500.0,-1,97.979999999999976,1,99.220196078431385,1,-0.84989638153392955,-1,0.9186991869918633,1,0.6499999999999915,42.485783915515967,-1,0
2962,2003-08-13,99.56,99.88,98.53,99.04,34684900.0,1,98.416666666666671,1,99.25333333333333,-1,-0.96648373507051544,-1,0.37777777777778315,-1,-0.519999999999996,42.693877551020528,-1,0
2961,2003-08-14,99.3,99.75,98.51,99.42,29878500.0,1,98.823333333333338,1,99.28607843137253,1,-0.73842484740810133,-1,0.7338709677419357,-1,0.12000000000000455,41.782037628683135,-1,0
2960,2003-08-15,99.48,99.79,99.12,99.62,12266400.0,1,99.093333333333348,1,99.295098039215674,1,-0.30966396385051581,-1,0.746268656716416,1,0.14000000000000057,39.326647564470051,-1,-1
2959,2003-08-18,99.79,100.6,99.74,100.48,21922200.0,1,99.459999999999994,1,99.311372549019595,1,0.64027770776273696,1,0.860465116279081,1,0.6899999999999977,39.413447782546612,-1,-1
2958,2003-08-19,100.61,100.94,100.0,100.86,36236800.0,1,99.828333333333333,1,99.342745098039202,1,0.9436934448891412,1,0.9148936170212782,1,0.25,39.852398523985336,-1,-1
2957,2003-08-20,100.5,100.89,100.16,100.45,20549000.0,1,99.978333333333353,1,99.385882352941181,1,0.94115069782730609,1,0.39726027397260916,1,-0.04999999999999716,42.446444214382502,-1,0
2956,2003-08-21,101.01,101.52,100.2,100.77,45591500.0,1,100.26666666666667,1,99.415686274509795,1,0.91251922652513273,1,0.4318181818181789,1,-0.2400000000000091,41.968503937007917,-1,0
2955,2003-08-22,100.76,101.82,99.73,99.77,50627000.0,1,100.325,-1,99.405294117647074,1,-0.13332035352251645,-1,0.019138755980857534,1,-0.9900000000000091,41.679699718486134,-1,0
2954,2003-08-25,99.5,100.0,99.28,99.93,22971500.0,1,100.37666666666667,-1,99.391960784313738,1,-0.51980505752056716,-1,0.9027777777777871,-1,0.4300000000000068,36.354326676907419,-1,-1
2953,2003-08-26,99.62,100.39,98.83,100.11,44059800.0,1,100.315,-1,99.402745098039233,1,-0.49773580328608685,-1,0.82051282051282,-1,0.4899999999999949,36.158335447855926,-1,-1
2952,2003-08-27,100.17,100.36,99.82,100.14,18401100.0,1,100.19500000000001,-1,99.372941176470619,1,-0.37876565680208468,-1,0.5925925925925994,1,-0.030000000000001137,39.223781998348493,-1,-1
2951,2003-08-28,100.25,101.0,99.66,100.76,26362900.0,1,100.24666666666667,1,99.355294117647091,1,0.66079579347590145,1,0.820895522388064,1,0.5100000000000051,38.826351725410639,-1,-1
2950,2003-08-29,100.65,101.49,100.48,101.44,25175300.0,1,100.35833333333333,1,99.352745098039236,1,-0.6850166616614255,-1,0.9504950495049529,-1,0.789999999999992,41.254651780967563,-1,0
2949,2003-09-02,101.76,102.88,101.05,102.8,47851100.0,1,100.86333333333333,1,99.407254901960812,1,-0.75423253136215884,-1,0.9562841530054653,-1,1.039999999999992,45.794392523364372,-1,0
2948,2003-09-03,103.12,103.56,102.78,103.36,41284700.0,1,101.435,1,99.484117647058852,1,-0.57524972036623745,-1,0.7435897435897403,-1,0.23999999999999488,42.199108469539262,-1,0
2947,2003-09-04,103.06,103.55,102.76,103.41,27134100.0,1,101.98500000000001,1,99.58196078431375,1,-0.43481155737396449,-1,0.8227848101265798,1,0.3499999999999943,55.989779047046241,1,0
2946,2003-09-05,103.28,103.55,102.4,102.83,29929500.0,1,102.43333333333334,1,99.666470588235313,1,0.42208307680518337,-1,0.3739130434782572,1,-0.45000000000000284,55.882352941176251,1,0
2945,2003-09-08,102.84,103.88,102.81,103.68,31198600.0,1,102.92,1,99.787058823529421,1,0.46435986348297692,-1,0.8130841121495421,1,0.8400000000000034,54.869358669833538,1,0
2944,2003-09-09,103.65,103.93,102.68,103.0,34146300.0,1,103.17999999999999,-1,99.869411764705887,1,-0.26112783361542985,-1,0.25599999999999457,-1,-0.6500000000000057,53.639240506328889,1,0
2943,2003-09-10,102.86,103.27,101.55,101.96,44498600.0,1,103.04000000000001,-1,99.953725490196078,1,-0.66669727056843087,-1,0.238372093023254,1,-0.9000000000000057,51.238860052883886,1,0
2942,2003-09-11,101.96,102.76,101.7,102.26,36558300.0,1,102.85666666666667,-1,100.04450980392157,1,-0.68028479938702491,-1,0.5283018867924538,1,0.30000000000001137,49.864062027992972,-1,0
2941,2003-09-12,102.3,102.64,100.46,102.45,40992600.0,-1,102.69666666666667,-1,100.12137254901961,1,-0.93724836347377505,-1,0.912844036697249,-1,0.15000000000000568,48.919753086419533,-1,0
2940,2003-09-15,102.63,102.63,101.95,102.09,20650400.0,-1,102.57333333333334,-1,100.16686274509806,1,-0.80243017461708599,-1,0.20588235294117954,-1,-0.539999999999992,49.854723975553405,-1,0
2939,2003-09-16,102.25,103.64,102.17,103.58,36939600.0,1,102.55666666666667,1,100.26411764705885,1,-0.59291390085126394,-1,0.9591836734693862,-1,1.3299999999999983,54.221165279429094,1,0
2938,2003-09-17,103.56,103.78,102.58,103.38,30998600.0,1,102.62,1,100.31666666666669,1,-0.69884422110932598,-1,0.6666666666666627,-1,-0.18000000000000682,55.567805953693309,1,0
2937,2003-09-18,103.28,104.7,103.17,104.6,29643800.0,1,103.06,1,100.38431372549022,1,-0.68665464605165916,-1,0.9346405228758115,1,1.3199999999999932,59.179539123828619,1,0
2936,2003-09-19,104.06,104.6,103.4,103.67,29136300.0,1,103.295,1,100.44490196078434,1,-0.73551195345384179,-1,0.2249999999999988,1,-0.39000000000000057,57.209302325581184,1,0
2935,2003-09-22,102.74,102.98,100.29,102.55,35925500.0,1,103.31166666666665,-1,100.50862745098043,1,0.22111608746960559,-1,0.8401486988847557,-1,-0.18999999999999773,57.490774907748929,1,0
2934,2003-09-23,102.78,103.29,102.36,102.94,31540600.0,1,103.45333333333333,-1,100.56156862745098,1,-0.21439328852850742,-1,0.6236559139784882,1,0.1599999999999966,59.500420993544637,1,0
2933,2003-09-24,103.13,103.22,101.07,101.11,40728900.0,-1,103.04166666666667,-1,100.56901960784315,1,-0.54408608406002235,-1,0.018604651162793556,-1,-2.019999999999996,51.319381255686885,1,0
2932,2003-09-25,101.33,101.88,100.19,100.28,48997000.0,-1,102.52499999999999,-1,100.56450980392157,-1,-0.74434257557317129,-1,0.053254437869824575,1,-1.0499999999999972,49.964463397299149,-1,0
2931,2003-09-26,100.04,100.66,99.85,99.95,40357500.0,-1,101.75,-1,100.56509803921568,-1,-0.61328190128453908,-1,0.12345679012346697,-1,-0.09000000000000341,49.731182795698842,-1,0
2930,2003-09-29,100.28,100.99,99.79,100.93,36134100.0,-1,101.29333333333334,-1,100.61274509803921,1,-0.22742409758004392,-1,0.9500000000000095,1,0.6500000000000057,50.224152423648,1,0
2929,2003-09-30,100.6,100.94,99.25,99.95,67550100.0,-1,100.86000000000001,-1,100.62137254901961,-1,-0.30982300387931982,-1,0.4142011834319549,-1,-0.6499999999999915,49.674405436013572,-1,0
2928,2003-10-01,100.32,102.57,100.2,102.08,63899400.0,-1,100.71666666666665,1,100.69588235294117,1,-0.82111812411522178,-1,0.7932489451476806,1,1.7600000000000051,52.345844504021478,1,0
2927,2003-10-02,102.17,102.56,101.63,102.48,43324200.0,-1,100.94499999999999,1,100.76078431372548,1,-0.97151476718788388,-1,0.9139784946236584,-1,0.3100000000000023,52.590518103620781,1,0
2926,2003-10-03,102.6,104.28,100.27,103.39,45673000.0,1,101.46333333333332,1,100.84215686274507,1,-0.97465561254765443,-1,0.7780548628428929,-1,0.7900000000000063,54.07273431948849,1,0
2925,2003-10-06,103.53,103.99,103.2,103.86,19958900.0,1,102.11499999999999,1,100.94745098039213,1,-0.84809936987691192,-1,0.8354430379746877,-1,0.3299999999999983,52.011004847373336,1,0
2924,2003-10-07,103.45,104.31,102.91,104.26,40356000.0,1,102.67,1,101.02647058823528,1,-0.4609800499216668,-1,0.9642857142857164,-1,0.8100000000000023,51.916513520609179,1,0
2923,2003-10-08,104.21,104.43,103.41,104.0,29614700.0,1,103.34500000000001,1,101.10764705882353,1,0.29516706554039429,-1,0.5784313725490171,-1,-0.20999999999999375,53.61984815618235,1,0
2922,2003-10-09,104.09,105.22,103.83,104.28,38938500.0,1,103.71166666666666,1,101.20333333333333,1,0.4722443413370942,-1,0.32374100719424653,-1,0.18999999999999773,53.31285651601597,1,0
2921,2003-10-10,104.46,104.7,103.91,104.57,21629900.0,1,104.05999999999999,1,101.30941176470587,1,0.52069460608972051,1,0.8354430379746726,1,0.10999999999999943,52.721617418351613,1,0
2920,2003-10-13,104.93,105.29,101.7,104.9,23240600.0,1,104.31166666666667,1,101.41745098039213,1,0.6517127308759878,1,0.8913649025069638,1,-0.030000000000001137,56.870648589226924,1,0
2919,2003-10-14,105.07,106.07,104.36,105.26,36735600.0,1,104.545,1,101.54980392156861,1,0.98324121806087794,1,0.5263157894736895,1,0.19000000000001194,55.349268971919351,1,0
2918,2003-10-15,105.7,106.05,104.64,104.99,37647500.0,1,104.66666666666667,1,101.67686274509801,1,0.97069624539392241,1,0.24822695035460648,-1,-0.710000000000008,52.15884021430832,1,0
2917,2003-10-16,104.98,105.73,104.65,105.41,31979400.0,1,104.90166666666666,1,101.85313725490192,1,0.97636573460966103,1,0.7037037037036964,1,0.4299999999999926,49.752999294283782,-1,0
2916,2003-10-17,105.28,105.63,103.98,104.26,32110400.0,1,104.89833333333333,-1,101.99588235294115,1,-0.39052662779711478,-1,0.16969696969697126,1,-1.019999999999996,45.025931164545163,-1,0
2915,2003-10-20,104.46,105.38,103.94,105.04,26001900.0,1,104.97666666666667,1,102.13392156862743,1,-0.30751222401746214,-1,0.7638888888888961,1,0.5800000000000125,44.218640504555196,-1,0
2914,2003-10-21,105.08,105.28,104.6,104.86,25823600.0,1,104.96999999999998,-1,102.26294117647056,1,-0.21964628478377196,-1,0.3823529411764743,-1,-0.21999999999999886,44.095038434661248,-1,0
2913,2003-10-22,104.27,104.28,103.19,103.54,32333600.0,-1,104.68333333333332,-1,102.35882352941175,1,-0.34039091421847023,-1,0.32110091743119945,-1,-0.7299999999999898,45.37740721611474,-1,0
2912,2003-10-23,102.8,103.95,102.63,103.35,43665500.0,-1,104.41000000000001,-1,102.43333333333332,1,-0.28369853618048496,-1,0.5454545454545415,-1,0.5499999999999972,51.617873651772179,1,0
2911,2003-10-24,103.03,103.58,102.18,103.58,50392700.0,-1,104.10500000000002,-1,102.52235294117648,1,0.1270074477132159,-1,1.0,-1,0.5499999999999972,54.934646713392908,1,0
2910,2003-10-27,103.88,104.18,103.27,103.63,31438700.0,-1,104.0,-1,102.60490196078432,1,0.23214334377000417,-1,0.39560439560439026,1,-0.25,53.873304848597677,1,0
2909,2003-10-28,103.91,105.15,103.82,105.04,33496400.0,-1,104.0,1,102.71117647058824,1,-0.16332061564387979,-1,0.9172932330827079,1,1.1300000000000097,55.461883408071984,1,0
2908,2003-10-29,104.79,105.43,103.87,105.18,30351500.0,1,104.05333333333333,1,102.80333333333336,1,-0.59866817821769214,-1,0.83974358974359,1,0.39000000000000057,56.154910096819016,1,0
2907,2003-10-30,105.28,105.97,104.8,105.4,37355700.0,1,104.36333333333333,1,102.8923529411765,1,-0.61189636289636384,-1,0.5128205128205193,-1,0.12000000000000455,50.546021840873863,1,0
2906,2003-10-31,105.3,105.74,105.22,105.3,24592200.0,1,104.68833333333333,1,102.98745098039217,1,-0.77699981925331629,-1,0.15384615384615175,-1,0.0,54.499282323065259,1,0
2905,2003-11-03,105.91,106.61,105.39,105.99,36541100.0,1,105.08999999999999,1,103.08980392156863,1,-0.45502221736072301,-1,0.49180327868852036,1,0.0799999999999983,51.454823889739863,1,0
2904,2003-11-04,106.02,106.27,103.84,105.83,30752100.0,1,105.45666666666666,1,103.2086274509804,1,0.5112143419174775,1,0.8189300411522638,1,-0.18999999999999773,53.381893860562144,1,0
2903,2003-11-05,105.51,106.0,104.9,105.95,31920800.0,1,105.60833333333335,1,103.32666666666667,1,0.61125679804583277,1,0.9545454545454569,1,0.4399999999999977,51.515151515151722,1,0
2902,2003-11-06,105.66,106.44,105.1,106.4,27493200.0,1,105.81166666666667,1,103.45,1,0.65732024446855153,1,0.9701492537313493,1,0.7400000000000091,51.795173631548167,1,0
2901,2003-11-07,106.8,107.0,105.57,105.66,29892900.0,1,105.855,-1,103.55823529411764,1,0.050792917194286399,-1,0.06293706293706502,-1,-1.1400000000000006,48.141432456935824,-1,0
2900,2003-11-10,105.75,105.84,105.01,105.18,24725500.0,-1,105.83499999999999,-1,103.6449019607843,1,-0.60928364336206897,-1,0.2048192771084362,1,-0.5699999999999932,49.307794424426547,-1,0
2899,2003-11-11,104.97,105.33,104.8,105.15,25962300.0,-1,105.69499999999999,-1,103.7176470588235,1,-0.76868307898921162,-1,0.6603773584905807,-1,0.18000000000000682,45.516074450084865,-1,0
2898,2003-11-12,105.27,106.47,105.16,106.33,26914500.0,1,105.77833333333335,1,103.78686274509805,1,-0.33239835058553963,-1,0.8931297709923661,1,1.0600000000000023,49.25137903861328,-1,0
2897,2003-11-13,106.27,106.52,105.78,106.36,26975300.0,1,105.84666666666668,1,103.84568627450979,1,0.40421978170838885,-1,0.7837837837837869,1,0.09000000000000341,48.638281549674225,-1,0
2896,2003-11-14,106.38,106.95,105.29,105.46,47268600.0,-1,105.69,-1,103.88588235294117,1,0.62072526578379472,1,0.10240963855420955,-1,-0.9200000000000017,46.793349168646351,-1,0
2895,2003-11-17,104.9,105.14,104.04,104.93,42898500.0,-1,105.56833333333334,-1,103.92705882352941,1,0.8350972184475145,1,0.8090909090909137,1,0.030000000000001137,47.624774503908881,-1,0
2894,2003-11-18,105.09,105.45,103.7,103.82,37229600.0,-1,105.34166666666665,-1,103.92980392156861,-1,0.89506143828015694,1,0.06857142857142305,-1,-1.2700000000000102,43.179377013963645,-1,0
2893,2003-11-19,104.05,105.53,103.92,104.72,28026300.0,-1,105.27,-1,103.9635294117647,1,0.63251342166429514,1,0.4968944099378866,1,0.6700000000000017,42.260183968462698,-1,0
2892,2003-11-20,104.21,105.24,103.72,103.78,49535000.0,-1,104.84499999999998,-1,103.9992156862745,-1,-0.13451516349839474,-1,0.039473684210527916,1,-0.4299999999999926,43.755102040816475,-1,0
2891,2003-11-21,104.07,104.33,103.62,104.25,29032900.0,-1,104.49333333333333,-1,104.03823529411764,1,-0.10374651280321347,-1,0.8873239436619732,-1,0.18000000000000682,42.20337403299488,-1,0
2890,2003-11-24,104.76,105.78,104.65,105.59,27095600.0,-1,104.515,1,104.09980392156861,1,-0.38030118615562336,-1,0.8318584070796473,1,0.8299999999999983,43.385373870172742,-1,0
2889,2003-11-25,105.83,106.42,105.45,105.99,37021800.0,-1,104.69166666666666,1,104.1762745098039,1,-0.85527376832891311,-1,0.5567010309278275,-1,0.1599999999999966,40.290620871862778,-1,0
2888,2003-11-26,106.39,106.5,105.39,106.37,31637500.0,1,105.11666666666667,1,104.23098039215684,1,-0.86549686169172768,-1,0.882882882882887,-1,-0.01999999999999602,40.251062968212359,-1,0
2887,2003-11-28,106.13,106.66,106.05,106.5,10008700.0,1,105.41333333333334,1,104.29215686274507,1,-0.78509481132555525,-1,0.7377049180327923,-1,0.37000000000000455,40.154126951936924,-1,0
2886,2003-12-01,106.9,107.68,100.35,107.59,35125700.0,1,106.04833333333335,1,104.35078431372548,1,-0.2811084849041996,-1,0.987721691678035,-1,0.6899999999999977,42.798992052723548,-1,0
2885,2003-12-02,107.43,107.77,107.07,107.38,33740600.0,1,106.56999999999999,1,104.42352941176469,1,0.53097656554851425,1,0.4428571428571443,1,-0.05000000000001137,42.531060387171429,-1,0
2884,2003-12-03,107.55,108.08,107.08,107.18,38332400.0,1,106.83499999999999,1,104.51431372549021,1,0.37704250435642911,-1,0.10000000000000853,-1,-0.36999999999999034,45.132743362832009,-1,0
2883,2003-12-04,107.41,107.7,106.94,107.6,35021300.0,1,107.10333333333334,1,104.60568627450981,1,0.56200552344913546,1,0.8684210526315687,1,0.18999999999999773,42.073797290985645,-1,0
2882,2003-12-05,107.37,107.52,106.62,106.82,28317200.0,1,107.17833333333333,-1,104.71764705882352,1,-0.55092102509426466,-1,0.2222222222222117,-1,-0.5500000000000114,42.252374491180554,-1,0
